,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang
56366,62842,17345,5997,http://data.gesis.org/claimskg/creative_work/ea576692-6cc3-50d9-9b72-cb307e044e71,Bill Gates’ ultimate goal is to microchip COVID-19 vaccine in order to create virtual IDs,factcheck_afp,English,FALSE,1,"Bill Gates, COVID-19 vaccine, microchip, ultimate goal","['Bill Gates', ' COVID-19 vaccine', ' microchip', ' ultimate goal']",4.0,15,en
56394,62870,69148,7119,http://data.gesis.org/claimskg/creative_work/a17130e2-9245-5c64-a41e-73b292c81f8f,"In the summer of 2021, France's Republican Guard resigned en masse in protest against the COVID-19 vaccine passports introduced by President Emanuel Macron's government.",snopes,English,False,1,"COVID-19 vaccine passports, France, Republican, resigned en masse","['COVID-19 vaccine passports', ' France', ' Republican', ' resigned en masse']",4.0,24,en
56412,62889,11949,601,http://data.gesis.org/claimskg/creative_work/4f6d8013-df88-5b6c-aecd-d9f6be376351,Study by US CDC found face masks do little to prevent the spread of Covid-19,factcheck_afp,English,FALSE,1,"CDC, Covid-19, face masks, prevent the spread","['CDC', ' Covid-19', ' face masks', ' prevent the spread']",4.0,15,en
56416,62894,7891,1653,http://data.gesis.org/claimskg/creative_work/6f33ebb7-cb40-5856-baf5-3d18e0cfa01c,A post shared on Facebook allegedly shows a screenshot of a CBC article claiming that Health Canada recommended families create vaccinated trick or treat groups for Halloween.,checkyourfact,English,FALSE,1,"CBC, Facebook, Halloween, screenshot","['CBC', ' Facebook', ' Halloween', ' screenshot']",4.0,27,en
56419,62897,59004,844,http://data.gesis.org/claimskg/creative_work/75cf9bc5-0fa0-5150-a27a-a18ac0e14e1f,"As the pandemic pressed on into the first month of 2021, Budweiser manufacturer Anheuser-Busch announced it would forgo Super Bowl advertising and allocate funding to COVID-19 vaccination awareness and education instead.",snopes,English,True,3,"Anheuser-Busch, Budweiser, COVID-19 vaccination, Super Bowl advertising","['Anheuser-Busch', ' Budweiser', ' COVID-19 vaccination', ' Super Bowl advertising']",4.0,31,en
56445,62923,49067,1197,http://data.gesis.org/claimskg/creative_work/21c48e3d-7c52-5366-ac42-ec73c2a938fb,Florida is doing over five times better than New Jersey and New York in COVID-19 deaths per million people.,politifact,English,MIXTURE,2,"COVID-19, Florida, New Jersey, New York","['COVID-19', ' Florida', ' New Jersey', ' New York']",4.0,19,en
56447,62925,74122,2836,http://data.gesis.org/claimskg/creative_work/7a9b9d98-ecfb-543a-b922-005a364a34f2,McDonald's is giving free lunches to school-age children during the COVID-19 pandemic.,snopes,English,MIXTURE,2,"COVID-19 pandemic, McDonald's, free lunches, school-age children","['COVID-19 pandemic', "" McDonald's"", ' free lunches', ' school-age children']",4.0,12,en
56451,62929,59774,1614,http://data.gesis.org/claimskg/creative_work/5cf4e7fa-2fa5-55cc-a4aa-ce3713560385,"In August 2021, antibodies derived from a llama's blood were included in a formula given to research participants in a study that aimed to identify a new COVID-19 treatment.",snopes,English,True,3,"COVID-19, antibodies, llama, research participants","['COVID-19', ' antibodies', ' llama', ' research participants']",4.0,29,en
56466,62945,61220,3060,http://data.gesis.org/claimskg/creative_work/6f680b0e-8b7a-5326-b566-682eea215aab,COVID-19 vaccine maker Moderna is a sponsor of the 2022 U.S. Open tennis tournament.,snopes,English,True,3,"COVID-19 vaccine, Moderna, U.S. Open, tennis tournament","['COVID-19 vaccine', ' Moderna', ' U.S. Open', ' tennis tournament']",4.0,14,en
56473,62952,69117,7088,http://data.gesis.org/claimskg/creative_work/669ee0c6-1ac8-5671-a934-8bb8ad6ca96f,"People vaccinated for seasonal influenza face higher chances of catching SARS-COV-2, which causes COVID-19, or testing positive for the virus when they do not actually have it.",snopes,English,False,1,"COVID-19, SARS-COV-2, positive for the virus, seasonal influenza","['COVID-19', ' SARS-COV-2', ' positive for the virus', ' seasonal influenza']",4.0,27,en
56511,62991,14544,3196,http://data.gesis.org/claimskg/creative_work/ffcc4e85-28b8-5c57-b695-8990c7196f7f,Video of Indonesian podcaster Babeh Aldo claims air pollution causing Covid-19 pandemic,factcheck_afp,English,FALSE,1,"Covid-19 pandemic, Indonesian, air pollution, podcaster","['Covid-19 pandemic', ' Indonesian', ' air pollution', ' podcaster']",4.0,12,en
56514,62994,5207,5207,http://data.gesis.org/claimskg/creative_work/8dcc75da-7f2f-523f-85fa-94f19b8807c1,"Pfizer Covid vaccine has efficacy of just 12%? No, screenshot of Global News headline fake",africacheck,English,FALSE,1,"Global News, Pfizer, screenshot, vaccine","['Global News', ' Pfizer', ' screenshot', ' vaccine']",4.0,15,en
56519,62999,59035,875,http://data.gesis.org/claimskg/creative_work/2b660a77-e54b-5f02-bd04-e124350f98b6,"In early 2020, conservative commentator duo Diamond and Silk were fired from Fox News for spreading conspiracy theories about COVID-19.",snopes,English,True,3,"2020, Diamond and Silk, Fox News, conspiracy theories about COVID-19","['2020', ' Diamond and Silk', ' Fox News', ' conspiracy theories about COVID-19']",4.0,20,en
56524,63004,12912,1564,http://data.gesis.org/claimskg/creative_work/b85bd4cf-b662-5b9c-832f-7245f77d0910,Photo shows Pfizer’s Covid-19 vaccines sold online in Malaysia,factcheck_afp,English,FALSE,1,"Covid-19 vaccines, Malaysia, Pfizer, sold online","['Covid-19 vaccines', ' Malaysia', ' Pfizer', ' sold online']",4.0,9,en
56553,63035,9585,3347,http://data.gesis.org/claimskg/creative_work/9eb13dea-19b5-5acd-99ad-c7c8f9150204,"An image shared on Facebook claimed that former Secretary of State Henry Kissinger said that once the herd accepts mandatory forcible vaccinations, it’s game over! The meme cites a speech supposedly given to the World Health Organization’s (WHO) Council on Eugenics on Feb. 25, 2009.",checkyourfact,English,FALSE,1,"Eugenics, Facebook, Feb. 25, meme","['Eugenics', ' Facebook', ' Feb. 25', ' meme']",4.0,45,en
56558,63040,12790,1442,http://data.gesis.org/claimskg/creative_work/47d01b24-7be7-5407-a969-29efacfd901f,Accurate reporting on Pfizer-BioNTech Covid-19 vaccination drive and deaths in Germany,factcheck_afp,English,FALSE,1,"Covid-19, Germany, Pfizer-BioNTech, vaccination drive","['Covid-19', ' Germany', ' Pfizer-BioNTech', ' vaccination drive']",4.0,11,en
56567,63050,16234,4886,http://data.gesis.org/claimskg/creative_work/d9bb73b2-df0a-5db5-bf4c-7ab0a03cb442,"European database figures show causal links between Covid-19 vaccination and adverse events, including death",factcheck_afp,English,FALSE,1,"Covid-19, adverse events, causal links, vaccination","['Covid-19', ' adverse events', ' causal links', ' vaccination']",4.0,14,en
56571,63054,39060,233,http://data.gesis.org/claimskg/creative_work/0a311c9b-363c-5a77-9f55-d6d9ab816b16,A study found an 82% miscarriage rate among women between 30 days and 20 weeks pregnant who got an mRNA COVID-19 vaccine.,politifact,English,False,1,"COVID-19 vaccine, mRNA, miscarriage, weeks pregnant","['COVID-19 vaccine', ' mRNA', ' miscarriage', ' weeks pregnant']",4.0,22,en
56575,63058,69226,7197,http://data.gesis.org/claimskg/creative_work/6b003858-9482-5f0a-a6f3-c4d39d64ce94,A video shows BioNTech CEO Ugur Sahin refusing to take the COVID-19 vaccine.,snopes,English,False,1,"BioNTech, CEO, COVID-19 vaccine, Ugur Sahin","['BioNTech', ' CEO', ' COVID-19 vaccine', ' Ugur Sahin']",4.0,13,en
56582,63065,34046,1796,http://data.gesis.org/claimskg/creative_work/5a8cfa6b-f8e9-5563-befd-9359fe75204b,Facebook is using your posts in lawsuits against it amid COVID-19 pandemic,Vishvanews,English,FALSE,1,"COVID-19 pandemic, Facebook, amid, lawsuits","['COVID-19 pandemic', ' Facebook', ' amid', ' lawsuits']",4.0,12,en
56587,63070,34212,1962,http://data.gesis.org/claimskg/creative_work/ad93e16c-2989-5682-811b-3f7af5ab3d29,"High alert: Chicken infected from corona virus found in Bangalore today, kindly circulate the message and avoid consumption of chicken. Spread to your dear ones.",Vishvanews,English,FALSE,1,"Bangalore, Chicken, Spread, corona virus","['Bangalore', ' Chicken', ' Spread', ' corona virus']",4.0,25,en
56602,63086,29620,473,http://data.gesis.org/claimskg/creative_work/508dd95f-35f0-5e3b-84e4-6c0f77908357,Image of an anti-Semitic sign (the real plague) was captured at a COVID-19 anti-lockdown protest in Ohio in April 2020.,truthorfiction,English,TRUE,3,"COVID-19 anti-lockdown, Ohio, anti-Semitic, plague","['COVID-19 anti-lockdown', ' Ohio', ' anti-Semitic', ' plague']",4.0,20,en
56614,63100,16204,4856,http://data.gesis.org/claimskg/creative_work/70886fda-cd5a-5e6d-98ae-2a5652692c77,"CNN report used 'recycled' photo of Margaret Keenan, first coronavirus vaccine recipient outside clinical trial in the UK]",factcheck_afp,English,FALSE,1,"CNN, Margaret Keenan, clinical trial, coronavirus vaccine","['CNN', ' Margaret Keenan', ' clinical trial', ' coronavirus vaccine']",4.0,18,en
56617,63103,42192,3365,http://data.gesis.org/claimskg/creative_work/1f727ed3-e68d-509b-bfdf-440dc8ac9739,The premier of Australia’s Victoria state is freezing people’s bank accts if they are not vaccinated. They can’t buy or sell until forced into submission.,politifact,English,False,1,"Australia, Victoria, forced into submission, people’s bank","['Australia', ' Victoria', ' forced into submission', ' people’s bank']",4.0,25,en
56635,63122,72507,1221,http://data.gesis.org/claimskg/creative_work/d4f6af14-c94e-5702-972d-07a18b510094,"Due to the supposedly harmful effects of pandemic lockdowns and masking, the Centers for Disease Control and Prevention (CDC) lowered its milestone standards for child speech development, stipulating that children should be expected to have a roughly 50-word vocabulary by 30 months of age instead of 24 months of age.",snopes,English,MIXTURE,2,"CDC, Centers for Disease Control and Prevention, harmful effects, pandemic lockdowns","['CDC', ' Centers for Disease Control and Prevention', ' harmful effects', ' pandemic lockdowns']",4.0,50,en
56644,63131,7823,1585,http://data.gesis.org/claimskg/creative_work/5621bc38-b04d-5727-b3ca-a4dcc9970167,A post shared on Facebook claims the Centers for Disease Control and Prevention (CDC) is seeking to create a hybrid COVID-19 and monkeypox vaccine.,checkyourfact,English,FALSE,1,"COVID-19, Facebook, monkeypox, vaccine","['COVID-19', ' Facebook', ' monkeypox', ' vaccine']",4.0,24,en
56673,63165,5167,5167,http://data.gesis.org/claimskg/creative_work/fdd5cb75-41f3-5857-838a-8ac92f42123e,"No, mixture of bark, gunpowder and soap won’t protect you against malaria and coronavirus",africacheck,English,FALSE,1,"bark, coronavirus, gunpowder, malaria","['bark', ' coronavirus', ' gunpowder', ' malaria']",4.0,14,en
56680,63172,40603,1776,http://data.gesis.org/claimskg/creative_work/6284d165-0787-5e4c-bd57-fdbf3945da90,Says Rep. Elissa Slotkin voted against condemning cyber attacks by the Chinese Communist Party on American organizations developing COVID-19 treatments.,politifact,English,False,1,"COVID-19 treatments, Chinese Communist Party, Elissa Slotkin, cyber attacks","['COVID-19 treatments', ' Chinese Communist Party', ' Elissa Slotkin', ' cyber attacks']",4.0,20,en
56685,63177,14599,3251,http://data.gesis.org/claimskg/creative_work/de73b437-00e8-5989-96f6-8d9ad18b2d60,Covid-19 vaccines will leave people exposed to deadly illness during the next cold and flu season and germ theory is a hoax,factcheck_afp,English,FALSE,1,"Covid-19 vaccines, cold and flu season, deadly illness, germ theory","['Covid-19 vaccines', ' cold and flu season', ' deadly illness', ' germ theory']",4.0,22,en
56688,63180,59785,1625,http://data.gesis.org/claimskg/creative_work/c0d7de23-4b23-52a1-b50c-64992afa07fb,"Dick Farrel, a radio host who fervently opposed COVID-19 vaccines and expressed skepticism about the virus, died of complications from COVID-19 in August 2021.",snopes,English,True,3,"COVID-19, COVID-19 vaccines, Dick Farrel, radio host","['COVID-19', ' COVID-19 vaccines', ' Dick Farrel', ' radio host']",4.0,24,en
56694,63187,10661,4423,http://data.gesis.org/claimskg/creative_work/710581d2-d673-50e6-82ed-46518ff5126a,An image shared on Facebook claims George Floyd’s death was filmed before the coronavirus pandemic because people in the footage weren’t wearing face masks.,checkyourfact,English,FALSE,1,"Facebook, George Floyd, coronavirus pandemic, wearing face masks","['Facebook', ' George Floyd', ' coronavirus pandemic', ' wearing face masks']",4.0,24,en
56700,63193,44868,6041,http://data.gesis.org/claimskg/creative_work/f956059c-0782-5117-b877-a06f5521e6c0,Says Dr. Anthony Fauci stands to lose 100 million dollars on Bill Gates ‘vaccine’ for the coronavirus. Because he invested in this vaccine.,politifact,English,False,1,"Bill Gates, Dr. Anthony Fauci, coronavirus, vaccine","['Bill Gates', ' Dr. Anthony Fauci', ' coronavirus', ' vaccine']",4.0,23,en
56703,63196,59778,1618,http://data.gesis.org/claimskg/creative_work/22e19878-9f6f-508a-9c10-6319e2561f92,"On Feb. 16, 2022, Dr. Anthony Fauci said public health officials were considering whether, in the future, they should recommend fully vaccinated and boosted Americans to get yet another booster shot.",snopes,English,True,3,"Dr. Anthony Fauci, booster shot, fully vaccinated, public health","['Dr. Anthony Fauci', ' booster shot', ' fully vaccinated', ' public health']",4.0,31,en
56725,63218,2605,2605,http://data.gesis.org/claimskg/creative_work/998be6b4-289e-50a0-aa02-740ab6c6a491,"No, Afrikaner-only Orania hasn’t asked South African govt for Covid-19 relief funds",africacheck,English,FALSE,1,"Afrikaner, Covid-19, Orania, relief funds","['Afrikaner', ' Covid-19', ' Orania', ' relief funds']",4.0,12,en
56744,63238,61262,3102,http://data.gesis.org/claimskg/creative_work/23acc044-160e-54a9-a6ab-70abc064dfb2,"U.S. President Donald Trump praised China for its transparency in handling the coronavirus outbreak, then later criticized the World Health Organization for doing the same.",snopes,English,True,3,"China, U.S. President Donald Trump, World Health Organization, coronavirus outbreak","['China', ' U.S. President Donald Trump', ' World Health Organization', ' coronavirus outbreak']",4.0,25,en
56755,63249,9579,3341,http://data.gesis.org/claimskg/creative_work/630abdbd-fe05-5a24-8c51-10c6ffe8facc,An image shared on Facebook purportedly shows a U.K. National Health Service (NHS) infographic claiming COVID-19 does not exist.,checkyourfact,English,FALSE,1,"COVID-19, Facebook, NHS, infographic","['COVID-19', ' Facebook', ' NHS', ' infographic']",4.0,19,en
56761,63256,45595,6768,http://data.gesis.org/claimskg/creative_work/4796363c-10c3-5459-aa53-2b2b9f69a2d7,Herd immunity is probably why California has far fewer COVID-19 deaths than New York.,politifact,English,False,1,"COVID-19 deaths, California, Herd immunity, New York","['COVID-19 deaths', ' California', ' Herd immunity', ' New York']",4.0,14,en
56763,63259,24923,3378,http://data.gesis.org/claimskg/creative_work/4660af92-8ea8-55ce-8980-e08488e56fa3,"The UK government has quietly u-turned on its advice for pregnant and breastfeeding women and the Covid-19 vaccine, and now advises them not to get vaccinated.",fullfact,English,OTHER,-1,"Covid-19 vaccine, UK government, breastfeeding women, u-turned","['Covid-19 vaccine', ' UK government', ' breastfeeding women', ' u-turned']",4.0,26,en
56775,63272,69006,6977,http://data.gesis.org/claimskg/creative_work/e4e0ae9c-060f-543d-ae19-ef68a4b19c0b,Receiving the COVID-19 vaccination could disqualify policyholders from receiving life insurance benefits if they died as result of the vaccine because the immunization is considered experimental.,snopes,English,False,1,"COVID-19 vaccination, immunization, life insurance, vaccine","['COVID-19 vaccination', ' immunization', ' life insurance', ' vaccine']",4.0,26,en
56810,63308,21815,270,http://data.gesis.org/claimskg/creative_work/ea750236-10c2-50f5-88d2-7586cc344415,"A picture showing people unwell on the streets of India was taken during a gas leak in 2020, not during the Covid-19 pandemic in 2021. This suggests that casualties from the current wave of Covid-19 in India are being exaggerated, and that Covid-19 is a conspiracy.",fullfact,English,OTHER,-1,"Covid-19, Covid-19 pandemic, India, unwell","['Covid-19', ' Covid-19 pandemic', ' India', ' unwell']",4.0,46,en
56820,63318,28573,615,http://data.gesis.org/claimskg/creative_work/2b4b6eb5-e278-595c-b775-bb30ed82c924,Prominent Filipinos Tout Unproven Parasite Drug for COVID-19,polygraph,English,FALSE,1,"COVID-19, Filipinos, Parasite, Tout","['COVID-19', ' Filipinos', ' Parasite', ' Tout']",4.0,8,en
56827,63325,28578,620,http://data.gesis.org/claimskg/creative_work/21ffcaf7-cbf2-55c4-bf00-e9acacc256b1,Russian Embassy Distorts Story About Anti-Vaccine Disinformation,polygraph,English,FALSE,1,"Anti-Vaccine, Disinformation, Russian Embassy, Story","['Anti-Vaccine', ' Disinformation', ' Russian Embassy', ' Story']",4.0,7,en
56863,63363,28595,637,http://data.gesis.org/claimskg/creative_work/a48e630d-437b-598a-b811-a6555b703a7f,"Russia, China Hype Speculation About Coronavirus Lab Origin in U.S.",polygraph,English,MIXTURE,2,"China, Hype, Russia, U.S.","['China', ' Hype', ' Russia', ' U.S.']",4.0,10,en
56886,63386,1968,1968,http://data.gesis.org/claimskg/creative_work/514105bd-08e8-5b79-9622-4462eabbb169,"No, Covid vaccines don’t cause ovarian cancer, infertility or other reproductive disorders",africacheck,English,FALSE,1,"Covid vaccines, infertility, ovarian cancer, reproductive disorders","['Covid vaccines', ' infertility', ' ovarian cancer', ' reproductive disorders']",4.0,12,en
56887,63387,34453,2203,http://data.gesis.org/claimskg/creative_work/af53e3d3-4601-5b25-8e33-85f562649cea,COVID-19 Means ‘Certificate of Identification of Vaccination With Artificial Intelligence’,Vishvanews,English,FALSE,1,"Artificial Intelligence, COVID-19, Means, Vaccination","['Artificial Intelligence', ' COVID-19', ' Means', ' Vaccination']",4.0,10,en
56916,63416,59611,1451,http://data.gesis.org/claimskg/creative_work/ba42136e-4ecd-501b-a627-78e58fef74a3,"In May 2021, Montana Gov. Greg Gianforte announced the state will end its participation in federal pandemic-related unemployment benefit programs.",snopes,English,True,3,"Greg Gianforte, May 2021, pandemic-related, unemployment benefit","['Greg Gianforte', ' May 2021', ' pandemic-related', ' unemployment benefit']",4.0,20,en
56917,63417,28237,279,http://data.gesis.org/claimskg/creative_work/f789783c-cefe-5508-9ccd-2eaf06ec6ea7,Did Serbia Ban Dog Walking Because of COVID-19?,polygraph,English,TRUE,3,"Ban, COVID, Dog Walking, Serbia","['Ban', ' COVID', ' Dog Walking', ' Serbia']",4.0,8,en
56920,63420,14287,2939,http://data.gesis.org/claimskg/creative_work/e673045a-addd-5786-880c-6f17d041f335,"Kim Kyoung-soo, governor of South Korea’s South Gyeongsang province, receives a Covid-19 vaccine shot on his jacket",factcheck_afp,English,FALSE,1,"Covid-19 vaccine, Kim Kyoung-soo, South Gyeongsang province, South Korea","['Covid-19 vaccine', ' Kim Kyoung-soo', ' South Gyeongsang province', ' South Korea']",4.0,17,en
56930,63430,76645,2298,http://data.gesis.org/claimskg/creative_work/63f29574-d603-5bf0-b54d-c45669a2a70f,Former NBA superstar Magic Johnson gave blood to the Red Cross to help underprivileged communities help fight COVID-19.,snopes,English,OTHER,-1,"COVID, Magic Johnson, NBA, Red Cross","['COVID', ' Magic Johnson', ' NBA', ' Red Cross']",4.0,18,en
56933,63433,41086,2259,http://data.gesis.org/claimskg/creative_work/26ab5f99-faaf-54a6-ab95-d8a6c29759a4,‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.,politifact,English,False,1,"Great Reset, Monkeypox, Pfizer vaccine, Technocratic","['Great Reset', ' Monkeypox', ' Pfizer vaccine', ' Technocratic']",4.0,23,en
56941,63441,16850,5502,http://data.gesis.org/claimskg/creative_work/38ecf096-2f1e-5928-bc09-a1d01f34b2f1,The FDA said Pfizer's Covid-19 vaccine causes blood clots,factcheck_afp,English,FALSE,1,"Covid-19 vaccine, FDA, Pfizer, blood clots","['Covid-19 vaccine', ' FDA', ' Pfizer', ' blood clots']",4.0,9,en
56973,63473,16413,5065,http://data.gesis.org/claimskg/creative_work/5fff47a9-7274-57e7-a14c-494a9d0364cb,The US Centers for Disease Control and Prevention lied about the number of deaths caused by COVID-19 by combining the count with pneumonia and influenza fatalities,factcheck_afp,English,FALSE,1,"US Centers for Disease Control and Prevention, caused by COVID-19, influenza, pneumonia","['US Centers for Disease Control and Prevention', ' caused by COVID-19', ' influenza', ' pneumonia']",4.0,26,en
56975,63476,28542,584,http://data.gesis.org/claimskg/creative_work/cd7a8537-d922-57b3-9430-68758cb2916f,Iran’s Immunity from the Coronavirus? Kiss a Holy Tomb,polygraph,English,FALSE,1,"Holy Tomb, Immunity, Iran’s, Kiss","['Holy Tomb', ' Immunity', ' Iran’s', ' Kiss']",4.0,9,en
56977,63478,71108,9079,http://data.gesis.org/claimskg/creative_work/504f9d29-a77d-5bf8-8b4c-cad23597bc95,A video shows Rafael Nadal and Roger Federer mocking Novak Djokovic for getting stuck at an airport due to his COVID-19 vaccination status.,snopes,English,False,1,"COVID-19 vaccination, Novak Djokovic, Rafael Nadal, Roger Federer","['COVID-19 vaccination', ' Novak Djokovic', ' Rafael Nadal', ' Roger Federer']",4.0,23,en
56986,63487,60427,2267,http://data.gesis.org/claimskg/creative_work/a7df8530-1771-566a-801a-74be17697a97,In 1988 author Roald Dahl penned an open letter urging parents to have their children vaccinated against measles.,snopes,English,True,3,"1988, Roald Dahl, open letter, vaccinated against measles","['1988', ' Roald Dahl', ' open letter', ' vaccinated against measles']",4.0,18,en
57001,63502,59638,1478,http://data.gesis.org/claimskg/creative_work/ec944b25-09ff-5192-ad75-e3b2befbdeb9,President Trump gave a talk during the COVID-19 pandemic in which he remonstrated about showers and dishwashers not functioning properly due to low-flow standards.,snopes,English,True,3,"COVID-19 pandemic, President Trump, dishwashers, low-flow","['COVID-19 pandemic', ' President Trump', ' dishwashers', ' low-flow']",4.0,24,en
57006,63507,9684,3446,http://data.gesis.org/claimskg/creative_work/1e6c6a70-04a0-54e2-b984-dbb41ed6ee9d,An image shared on Facebook claims the U.S. military found pesticides in COVID-19 vaccines produced by the pharmaceutical company Moderna.,checkyourfact,English,FALSE,1,"COVID-19 vaccines, Facebook, U.S., pharmaceutical company","['COVID-19 vaccines', ' Facebook', ' U.S.', ' pharmaceutical company']",4.0,20,en
57014,63515,60540,2380,http://data.gesis.org/claimskg/creative_work/6ff53e5d-c667-5075-8a10-9a748f277e7f,"The Vatican said it's morally acceptable for Catholics to receive a coronavirus vaccine, even though the vaccines were developed using research on cells from fetuses that were aborted in the last century.",snopes,English,True,3,"Catholics, Vatican, coronavirus vaccine, morally acceptable","['Catholics', ' Vatican', ' coronavirus vaccine', ' morally acceptable']",4.0,32,en
57038,63539,2021,2021,http://data.gesis.org/claimskg/creative_work/8c8284f5-afe4-5590-8f55-aa9e88e4290e,"No, Kenya’s KTN News didn’t report 14 University of Nairobi students infected with Covid-19",africacheck,English,FALSE,1,"Covid-19, KTN News, Kenya, University of Nairobi","['Covid-19', ' KTN News', ' Kenya', ' University of Nairobi']",4.0,14,en
57051,63552,70777,8748,http://data.gesis.org/claimskg/creative_work/047f100f-4739-5e90-a5b4-797fbd04c19c,"The swine flu vaccine used in the U.S. contains squalene, a dangerous adjuvant.",snopes,English,False,1,"U.S., adjuvant, squalene, swine flu vaccine","['U.S.', ' adjuvant', ' squalene', ' swine flu vaccine']",4.0,13,en
57069,63570,60556,2396,http://data.gesis.org/claimskg/creative_work/840a4e59-844e-5b9e-8764-5d77caaff248,Joel Osteen's Lakewood Church in Texas received $4.4 million in coronavirus-economic-relief loans.,snopes,English,True,3,"Joel Osteen, Lakewood Church, Texas, coronavirus","['Joel Osteen', ' Lakewood Church', ' Texas', ' coronavirus']",4.0,12,en
57103,63605,16874,5526,http://data.gesis.org/claimskg/creative_work/03e5901d-6b94-5eb9-a2ae-daff5c88a60c,Disgraced US scientist Judy Mikovits jailed in 2021 for discovering retroviruses are transmitted to humans through vaccines,factcheck_afp,English,FALSE,1,"Disgraced, Judy Mikovits, retroviruses, transmitted to humans","['Disgraced', ' Judy Mikovits', ' retroviruses', ' transmitted to humans']",4.0,17,en
57127,63629,12876,1528,http://data.gesis.org/claimskg/creative_work/23087ea2-e322-50b0-8362-169f6af3c228,Baseball legend Hank Aaron’s death is related to his Moderna Covid-19 vaccination,factcheck_afp,English,FALSE,1,"Baseball legend, Covid-19, Hank Aaron, Moderna","['Baseball legend', ' Covid-19', ' Hank Aaron', ' Moderna']",4.0,12,en
57147,63650,10062,3824,http://data.gesis.org/claimskg/creative_work/a04f3f15-b536-5d86-80f3-6a875ba42a53,An image shared on Facebook claims Moderna’s COVID-19 vaccine contains Luciferin dissolved with 66.6 ml of distilled phosphate buffer solution.,checkyourfact,English,FALSE,1,"COVID-19 vaccine, Facebook, Luciferin, Moderna","['COVID-19 vaccine', ' Facebook', ' Luciferin', ' Moderna']",4.0,20,en
57148,63651,34933,2683,http://data.gesis.org/claimskg/creative_work/36a16727-32e7-522b-a0ba-f387b87b1d3d,a doctor from Pune died of coronavirus and was cremated by Muslims in Pune,Vishvanews,English,FALSE,1,"Muslims, Pune, coronavirus, cremated","['Muslims', ' Pune', ' coronavirus', ' cremated']",4.0,14,en
57157,63660,70879,8850,http://data.gesis.org/claimskg/creative_work/fc3e333b-2430-54c0-b903-094dbdf1618b,"In June 2020, the city of Toronto banned Catholic churches from carrying out the sacrament of Holy Communion because of the COVID-19 pandemic.",snopes,English,False,1,"COVID-19 pandemic, Catholic, Toronto, sacrament of Holy Communion","['COVID-19 pandemic', ' Catholic', ' Toronto', ' sacrament of Holy Communion']",4.0,23,en
57165,63668,49002,1132,http://data.gesis.org/claimskg/creative_work/d84e7edd-ca43-56cc-9771-137949a24689,Hays County in Central Texas has seen an incredible 845% increase in (COVID-19) cases since June 7.,politifact,English,MIXTURE,2,"COVID-19, Central Texas, Hays County, June 7","['COVID-19', ' Central Texas', ' Hays County', ' June 7']",4.0,17,en
57183,63686,21857,312,http://data.gesis.org/claimskg/creative_work/c974226c-7f32-532f-a415-9b1e8ebbd031,A new study and Pfizer documents prove that Covid-19 vaccination is going to cause mass depopulation through infertility and death.,fullfact,English,FALSE,1,"Covid-19, Pfizer, infertility, vaccination","['Covid-19', ' Pfizer', ' infertility', ' vaccination']",4.0,20,en
57185,63688,47367,8540,http://data.gesis.org/claimskg/creative_work/831f17b5-6add-5fc5-8872-2503a2816de8,Pfizer Confirms COVID-Vaccinated People Can ‘Shed’ Spike Proteins And Harm The Unvaccinated,politifact,English,False,1,"COVID, Pfizer, Spike Proteins, Vaccinated People","['COVID', ' Pfizer', ' Spike Proteins', ' Vaccinated People']",4.0,12,en
57218,63722,71452,166,http://data.gesis.org/claimskg/creative_work/a860899b-a417-5f75-95da-1354e51799a1,The White House gift shop is selling a Trump Defeats COVID-19 commemorative coin.,snopes,English,MIXTURE,2,"COVID-19, White House, commemorative coin, gift shop","['COVID-19', ' White House', ' commemorative coin', ' gift shop']",4.0,13,en
57233,63737,9965,3727,http://data.gesis.org/claimskg/creative_work/d1b50e9c-0717-5fae-9c39-8a06f97f8599,An image shared on Facebook over 700 times claims COVID-19 vaccines contain a parasite called Polypodium hydriforme.,checkyourfact,English,FALSE,1,"COVID-19 vaccines, Facebook, Polypodium hydriforme, parasite","['COVID-19 vaccines', ' Facebook', ' Polypodium hydriforme', ' parasite']",4.0,17,en
57251,63755,28381,423,http://data.gesis.org/claimskg/creative_work/00520329-03ac-5416-9833-aea4ecc2f0e5,Russian News Site Distorts U.S. Coronavirus Poll,polygraph,English,FALSE,1,"Poll, Russian News, Site, U.S","['Poll', ' Russian News', ' Site', ' U.S']",4.0,7,en
57258,63762,28399,441,http://data.gesis.org/claimskg/creative_work/ebd0407c-1952-564c-97fc-07b8e1a39c01,Putin’s Baseless Brag About Russian COVID-19 Vaccine,polygraph,English,FALSE,1,"Brag, COVID-19 Vaccine, Putin, Russian","['Brag', ' COVID-19 Vaccine', ' Putin', ' Russian']",4.0,7,en
